Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,PCT_SE_A04001_002,PCT_SE_A04001_003,PCT_SE_A04001_004,PCT_SE_A04001_005,PCT_SE_A04001_006,PCT_SE_A04001_007,PCT_SE_A04001_008,PCT_SE_A04001_009,PCT_SE_A04001_010,PCT_SE_A04001_011,PCT_SE_A04001_012,PCT_SE_A04001_013,PCT_SE_A04001_014,PCT_SE_A04001_015,PCT_SE_A04001_016,PCT_SE_A04001_017
"06075025501","Census Tract 255.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"025501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025501","Census Tract 255.01",,,,4073,2685,572,88,34,1592,0,188,211,1388,91,0,0,0,0,1049,248,65.92,14.04,2.16,0.83,39.09,0,4.62,5.18,34.08,2.23,0,0,0,0,25.75,6.09
"06075025502","Census Tract 255.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"025502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025502","Census Tract 255.02",,,,3451,2846,1139,39,10,1464,41,0,153,605,21,0,0,0,0,429,155,82.47,33,1.13,0.29,42.42,1.19,0,4.43,17.53,0.61,0,0,0,0,12.43,4.49
"06075025600","Census Tract 256, San Francisco County, California","ca","140","00",,,,"06","075",,,"025600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025600","Census Tract 256",,,,5290,3992,908,32,0,2872,36,14,130,1298,357,37,0,87,0,703,114,75.46,17.16,0.6,0,54.29,0.68,0.26,2.46,24.54,6.75,0.7,0,1.64,0,13.29,2.16
"06075025701","Census Tract 257.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"025701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025701","Census Tract 257.01",,,,5047,4065,450,110,0,3383,0,22,100,982,195,0,21,0,0,694,72,80.54,8.92,2.18,0,67.03,0,0.44,1.98,19.46,3.86,0,0.42,0,0,13.75,1.43
"06075025702","Census Tract 257.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"025702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025702","Census Tract 257.02",,,,4601,3565,374,2,0,3002,0,42,145,1036,827,50,0,9,0,62,88,77.48,8.13,0.04,0,65.25,0,0.91,3.15,22.52,17.97,1.09,0,0.2,0,1.35,1.91
"06075025800","Census Tract 258, San Francisco County, California","ca","140","00",,,,"06","075",,,"025800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025800","Census Tract 258",,,,1776,1613,192,118,0,1213,0,16,74,163,36,9,0,0,0,42,76,90.82,10.81,6.64,0,68.3,0,0.9,4.17,9.18,2.03,0.51,0,0,0,2.36,4.28
"06075025900","Census Tract 259, San Francisco County, California","ca","140","00",,,,"06","075",,,"025900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075025900","Census Tract 259",,,,4134,3055,619,168,0,2073,0,0,195,1079,103,0,0,25,0,881,70,73.9,14.97,4.06,0,50.15,0,0,4.72,26.1,2.49,0,0,0.6,0,21.31,1.69
"06075026001","Census Tract 260.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026001","Census Tract 260.01",,,,6010,3807,805,51,0,2681,22,136,112,2203,367,181,134,27,0,1070,424,63.34,13.39,0.85,0,44.61,0.37,2.26,1.86,36.66,6.11,3.01,2.23,0.45,0,17.8,7.05
"06075026002","Census Tract 260.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026002","Census Tract 260.02",,,,3731,2797,1117,161,44,1332,0,0,143,934,107,37,14,0,0,530,246,74.97,29.94,4.32,1.18,35.7,0,0,3.83,25.03,2.87,0.99,0.38,0,0,14.21,6.59
"06075026003","Census Tract 260.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"026003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026003","Census Tract 260.03",,,,4873,2847,610,72,0,2002,0,0,163,2026,468,13,58,0,0,1169,318,58.42,12.52,1.48,0,41.08,0,0,3.34,41.58,9.6,0.27,1.19,0,0,23.99,6.53
"06075026004","Census Tract 260.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"026004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026004","Census Tract 260.04",,,,3924,2543,703,38,0,1620,82,0,100,1381,118,371,78,0,0,405,409,64.81,17.92,0.97,0,41.28,2.09,0,2.55,35.19,3.01,9.45,1.99,0,0,10.32,10.42
"06075026100","Census Tract 261, San Francisco County, California","ca","140","00",,,,"06","075",,,"026100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026100","Census Tract 261",,,,6601,5133,493,19,0,4414,0,0,207,1468,188,136,166,112,25,589,252,77.76,7.47,0.29,0,66.87,0,0,3.14,22.24,2.85,2.06,2.51,1.7,0.38,8.92,3.82
"06075026201","Census Tract 262.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026201","Census Tract 262.01",,,,3928,3193,164,7,0,2876,0,90,56,735,43,1,0,0,0,625,66,81.29,4.18,0.18,0,73.22,0,2.29,1.43,18.71,1.09,0.03,0,0,0,15.91,1.68
"06075026202","Census Tract 262.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026202","Census Tract 262.02",,,,3664,2769,343,35,0,2387,4,0,0,895,327,8,65,65,0,213,217,75.57,9.36,0.96,0,65.15,0.11,0,0,24.43,8.92,0.22,1.77,1.77,0,5.81,5.92
"06075026301","Census Tract 263.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026301","Census Tract 263.01",,,,4955,3857,494,42,0,3123,56,51,91,1098,159,0,0,39,0,692,208,77.84,9.97,0.85,0,63.03,1.13,1.03,1.84,22.16,3.21,0,0,0.79,0,13.97,4.2
"06075026302","Census Tract 263.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026302","Census Tract 263.02",,,,4707,3374,562,158,53,2515,14,30,42,1333,60,0,9,19,0,1002,243,71.68,11.94,3.36,1.13,53.43,0.3,0.64,0.89,28.32,1.27,0,0.19,0.4,0,21.29,5.16
"06075026303","Census Tract 263.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"026303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026303","Census Tract 263.03",,,,4425,3091,577,28,23,2335,20,57,51,1334,154,0,0,40,39,632,469,69.85,13.04,0.63,0.52,52.77,0.45,1.29,1.15,30.15,3.48,0,0,0.9,0.88,14.28,10.6
"06075026401","Census Tract 264.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"026401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026401","Census Tract 264.01",,,,3470,2882,157,219,0,2345,71,0,90,588,145,0,24,0,0,279,140,83.05,4.52,6.31,0,67.58,2.05,0,2.59,16.95,4.18,0,0.69,0,0,8.04,4.03
"06075026402","Census Tract 264.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"026402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026402","Census Tract 264.02",,,,4654,3822,985,287,10,2321,43,0,176,832,29,0,0,95,0,427,281,82.12,21.16,6.17,0.21,49.87,0.92,0,3.78,17.88,0.62,0,0,2.04,0,9.17,6.04
"06075026403","Census Tract 264.03, San Francisco County, California","ca","140","00",,,,"06","075",,,"026403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026403","Census Tract 264.03",,,,3453,2823,175,12,0,2610,0,0,26,630,144,0,0,28,0,196,262,81.75,5.07,0.35,0,75.59,0,0,0.75,18.25,4.17,0,0,0.81,0,5.68,7.59
"06075026404","Census Tract 264.04, San Francisco County, California","ca","140","00",,,,"06","075",,,"026404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075026404","Census Tract 264.04",,,,2404,1755,153,206,0,1320,0,3,73,649,35,0,0,0,0,475,139,73,6.36,8.57,0,54.91,0,0.12,3.04,27,1.46,0,0,0,0,19.76,5.78
"06075030101","Census Tract 301.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"030101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030101","Census Tract 301.01",,,,4588,4132,2082,117,39,1500,14,50,330,456,103,0,0,0,0,52,301,90.06,45.38,2.55,0.85,32.69,0.31,1.09,7.19,9.94,2.24,0,0,0,0,1.13,6.56
"06075030102","Census Tract 301.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"030102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030102","Census Tract 301.02",,,,4808,4199,2337,169,0,1218,0,67,408,609,288,63,0,11,0,99,148,87.33,48.61,3.51,0,25.33,0,1.39,8.49,12.67,5.99,1.31,0,0.23,0,2.06,3.08
"06075030201","Census Tract 302.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"030201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030201","Census Tract 302.01",,,,4120,3314,1806,52,0,1229,0,11,216,806,201,0,0,0,0,474,131,80.44,43.83,1.26,0,29.83,0,0.27,5.24,19.56,4.88,0,0,0,0,11.5,3.18
"06075030202","Census Tract 302.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"030202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030202","Census Tract 302.02",,,,4017,3551,1863,78,0,1266,0,15,329,466,217,0,0,0,0,156,93,88.4,46.38,1.94,0,31.52,0,0.37,8.19,11.6,5.4,0,0,0,0,3.88,2.32
"06075030301","Census Tract 303.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"030301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030301","Census Tract 303.01",,,,6509,5625,2577,97,0,2546,0,0,405,884,219,0,0,0,0,151,514,86.42,39.59,1.49,0,39.12,0,0,6.22,13.58,3.36,0,0,0,0,2.32,7.9
"06075030302","Census Tract 303.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"030302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030302","Census Tract 303.02",,,,3492,3229,1350,77,7,1458,13,52,272,263,76,11,0,11,0,132,33,92.47,38.66,2.21,0.2,41.75,0.37,1.49,7.79,7.53,2.18,0.32,0,0.32,0,3.78,0.95
"06075030400","Census Tract 304, San Francisco County, California","ca","140","00",,,,"06","075",,,"030400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030400","Census Tract 304",,,,5120,4788,1836,103,0,2583,0,38,228,332,94,0,0,0,0,154,84,93.52,35.86,2.01,0,50.45,0,0.74,4.45,6.48,1.84,0,0,0,0,3.01,1.64
"06075030500","Census Tract 305, San Francisco County, California","ca","140","00",,,,"06","075",,,"030500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030500","Census Tract 305",,,,3778,3142,1584,299,3,1034,0,12,210,636,98,1,0,0,0,239,298,83.17,41.93,7.91,0.08,27.37,0,0.32,5.56,16.83,2.59,0.03,0,0,0,6.33,7.89
"06075030600","Census Tract 306, San Francisco County, California","ca","140","00",,,,"06","075",,,"030600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030600","Census Tract 306",,,,2356,2152,1173,23,0,649,0,0,307,204,90,0,0,0,0,17,97,91.34,49.79,0.98,0,27.55,0,0,13.03,8.66,3.82,0,0,0,0,0.72,4.12
"06075030700","Census Tract 307, San Francisco County, California","ca","140","00",,,,"06","075",,,"030700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030700","Census Tract 307",,,,6600,5943,3273,75,0,2423,0,60,112,657,204,0,18,0,0,62,373,90.05,49.59,1.14,0,36.71,0,0.91,1.7,9.95,3.09,0,0.27,0,0,0.94,5.65
"06075030800","Census Tract 308, San Francisco County, California","ca","140","00",,,,"06","075",,,"030800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030800","Census Tract 308",,,,5769,5231,3272,90,0,1507,0,0,362,538,90,0,0,12,0,11,425,90.67,56.72,1.56,0,26.12,0,0,6.27,9.33,1.56,0,0,0.21,0,0.19,7.37
"06075030900","Census Tract 309, San Francisco County, California","ca","140","00",,,,"06","075",,,"030900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075030900","Census Tract 309",,,,6425,5938,2480,40,69,2439,4,27,879,487,186,0,40,0,0,12,249,92.42,38.6,0.62,1.07,37.96,0.06,0.42,13.68,7.58,2.89,0,0.62,0,0,0.19,3.88
"06075031000","Census Tract 310, San Francisco County, California","ca","140","00",,,,"06","075",,,"031000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031000","Census Tract 310",,,,4336,3725,1607,209,0,1432,0,280,197,611,252,0,0,50,0,230,79,85.91,37.06,4.82,0,33.03,0,6.46,4.54,14.09,5.81,0,0,1.15,0,5.3,1.82
"06075031100","Census Tract 311, San Francisco County, California","ca","140","00",,,,"06","075",,,"031100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031100","Census Tract 311",,,,6276,5339,2440,255,0,2317,0,47,280,937,215,0,0,14,0,426,282,85.07,38.88,4.06,0,36.92,0,0.75,4.46,14.93,3.43,0,0,0.22,0,6.79,4.49
"06075031201","Census Tract 312.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"031201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031201","Census Tract 312.01",,,,5906,5297,967,240,30,3876,0,0,184,609,73,0,14,0,0,351,171,89.69,16.37,4.06,0.51,65.63,0,0,3.12,10.31,1.24,0,0.24,0,0,5.94,2.9
"06075031202","Census Tract 312.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"031202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031202","Census Tract 312.02",,,,2919,2467,233,86,0,2061,0,0,87,452,28,0,0,18,0,312,94,84.52,7.98,2.95,0,70.61,0,0,2.98,15.48,0.96,0,0,0.62,0,10.69,3.22
"06075031301","Census Tract 313.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"031301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031301","Census Tract 313.01",,,,3847,3503,668,365,0,2288,0,56,126,344,28,0,0,0,0,59,257,91.06,17.36,9.49,0,59.47,0,1.46,3.28,8.94,0.73,0,0,0,0,1.53,6.68
"06075031302","Census Tract 313.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"031302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031302","Census Tract 313.02",,,,4727,3776,431,304,0,2723,31,55,232,951,47,0,0,0,0,762,142,79.88,9.12,6.43,0,57.61,0.66,1.16,4.91,20.12,0.99,0,0,0,0,16.12,3
"06075031401","Census Tract 314.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"031401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031401","Census Tract 314.01",,,,2700,2056,248,111,0,1631,0,0,66,644,13,0,10,9,0,336,276,76.15,9.19,4.11,0,60.41,0,0,2.44,23.85,0.48,0,0.37,0.33,0,12.44,10.22
"06075031402","Census Tract 314.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"031402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075031402","Census Tract 314.02",,,,4671,3304,569,589,0,2008,25,0,113,1367,11,0,0,0,0,949,407,70.73,12.18,12.61,0,42.99,0.54,0,2.42,29.27,0.24,0,0,0,0,20.32,8.71
"06075032601","Census Tract 326.01, San Francisco County, California","ca","140","00",,,,"06","075",,,"032601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075032601","Census Tract 326.01",,,,4511,3866,1515,45,0,1984,1,6,315,645,149,0,17,25,0,59,395,85.7,33.58,1,0,43.98,0.02,0.13,6.98,14.3,3.3,0,0.38,0.55,0,1.31,8.76
"06075032602","Census Tract 326.02, San Francisco County, California","ca","140","00",,,,"06","075",,,"032602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075032602","Census Tract 326.02",,,,4105,3728,1185,168,0,2076,7,5,287,377,107,0,0,21,0,64,185,90.82,28.87,4.09,0,50.57,0.17,0.12,6.99,9.18,2.61,0,0,0.51,0,1.56,4.51
"06075032700","Census Tract 327, San Francisco County, California","ca","140","00",,,,"06","075",,,"032700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06075032700","Census Tract 327",,,,6729,6088,2270,16,32,3272,0,107,391,641,118,0,0,62,0,230,231,90.47,33.73,0.24,0.48,48.63,0,1.59,5.81,9.53,1.75,0,0,0.92,0,3.42,3.43
